dewpoint,humidity,pressure,temp,visibility,wdirdegrees,windspeed,minTemp,maxTemp,date
2.2857142857142856,39.80952380952381,-1987.3636363636363,17.19047619047619,3.216666666666667,167.27272727272728,12.038888888888888,11.0,25.0,1996-11-16
2.8333333333333335,41.125,1017.4166666666666,17.458333333333332,2.788235294117647,129.58333333333334,5.794117647058823,10.0,26.0,1996-11-17
3.8421052631578947,39.21052631578947,-142.05263157894737,18.63157894736842,1.975,36.8421052631579,2.9529411764705884,13.0,28.0,1996-11-18
6.260869565217392,46.21739130434783,58.82608695652174,19.217391304347824,2.8636363636363638,103.47826086956522,12.554545454545455,15.0,25.0,1996-11-19
11.818181818181818,61.36363636363637,516.3636363636364,19.636363636363637,2.242857142857143,86.36363636363636,5.3,14.0,25.0,1996-11-20
9.636363636363637,60.09090909090909,1016.6363636363636,17.681818181818183,1.75,128.1818181818182,4.7,11.0,25.0,1996-11-21
5.777777777777778,56.44444444444444,1015.7777777777778,14.88888888888889,2.0285714285714285,61.111111111111114,2.9214285714285717,11.0,23.0,1996-11-22
6.0,52.869565217391305,1015.4782608695652,16.217391304347824,2.5954545454545457,137.82608695652175,5.054545454545455,10.0,23.0,1996-11-23
5.5,51.708333333333336,-362.75,16.125,2.5210526315789474,130.0,6.584999999999999,10.0,24.0,1996-11-24
5.0,47.40909090909091,-487.8636363636364,16.90909090909091,2.933333333333333,92.27272727272727,5.680000000000001,11.0,25.0,1996-11-25
6.409090909090909,46.63636363636363,535.695652173913,19.136363636363637,1.8,19.565217391304348,1.1736842105263159,12.0,28.0,1996-11-26
7.523809523809524,54.904761904761905,-34.57142857142857,17.523809523809526,1.1933333333333331,16.19047619047619,0.9882352941176469,12.0,25.0,1996-11-27
4.315789473684211,45.68421052631579,1014.4736842105264,17.31578947368421,1.9,85.78947368421052,2.66875,10.0,25.0,1996-11-28
1.6666666666666667,50.0,-86.3,13.0,1.3222222222222222,30.0,1.6444444444444446,9.0,23.0,1996-11-29
2.590909090909091,48.95454545454545,515.5454545454545,14.227272727272727,2.175,106.36363636363636,5.888235294117647,9.0,22.0,1996-11-30
3.9545454545454546,53.86363636363637,1016.2727272727273,13.954545454545455,1.8526315789473686,74.0909090909091,2.5,9.0,22.0,1996-12-01
3.9047619047619047,49.19047619047619,1015.047619047619,15.285714285714286,1.83,115.71428571428571,3.6149999999999998,9.0,23.0,1996-12-02
7.7894736842105265,59.31578947368421,1016.7894736842105,16.157894736842106,0.8363636363636364,27.36842105263158,1.48,9.0,23.0,1996-12-03
6.619047619047619,56.095238095238095,1015.6666666666666,16.238095238095237,1.6933333333333331,90.95238095238095,3.3687500000000004,10.0,24.0,1996-12-04
6.631578947368421,55.94736842105263,1015.578947368421,15.894736842105264,1.9153846153846152,13.68421052631579,0.5692307692307692,10.0,21.0,1996-12-05
3.9130434782608696,52.65217391304348,1018.0434782608696,14.304347826086957,2.0869565217391304,96.95652173913044,2.904347826086956,8.0,22.0,1996-12-06
0.5909090909090909,48.59090909090909,473.8636363636364,12.272727272727273,2.7157894736842105,212.72727272727272,9.468421052631578,6.0,21.0,1996-12-07
-2.608695652173913,43.08695652173913,1018.4347826086956,11.08695652173913,2.9818181818181815,244.7826086956522,12.463636363636363,5.0,19.0,1996-12-08
-2.909090909090909,41.77272727272727,1017.1363636363636,11.272727272727273,2.8380952380952382,183.1818181818182,12.247619047619047,4.0,20.0,1996-12-09
-2.3181818181818183,43.13636363636363,558.2916666666666,11.045454545454545,2.5458333333333334,127.5,5.945833333333333,4.0,21.0,1996-12-10
-0.29411764705882354,48.294117647058826,405.05555555555554,11.411764705882353,2.146666666666667,98.88888888888889,3.586666666666667,5.0,21.0,1996-12-11
0.1875,49.3125,369.5882352941176,11.5,1.9066666666666667,60.588235294117645,1.98,6.0,21.0,1996-12-12
2.5238095238095237,53.38095238095238,492.9047619047619,12.80952380952381,1.8199999999999998,146.66666666666666,5.5649999999999995,6.0,21.0,1996-12-13
2.6363636363636362,54.09090909090909,514.5909090909091,12.545454545454545,2.0352941176470587,158.1818181818182,9.073684210526316,7.0,21.0,1996-12-14
1.894736842105263,51.26315789473684,-145.42105263157896,12.421052631578947,2.6333333333333333,155.26315789473685,6.805555555555555,5.0,21.0,1996-12-15
1.3478260869565217,44.391304347826086,537.4347826086956,14.347826086956522,2.5428571428571427,71.30434782608695,3.209090909090909,7.0,23.0,1996-12-16
4.2727272727272725,55.68181818181818,1018.7272727272727,14.545454545454545,1.2055555555555555,59.54545454545455,1.67,8.0,23.0,1996-12-17
4.181818181818182,58.31818181818182,1018.3333333333334,13.136363636363637,1.7,145.83333333333334,7.258333333333333,7.0,20.0,1996-12-18
5.3,62.3,1019.0,13.1,1.4736842105263157,106.0,3.2263157894736842,7.0,20.0,1996-12-19
9.631578947368421,82.3157894736842,1019.3157894736842,12.842105263157896,0.6363636363636364,10.526315789473685,0.58125,7.0,19.0,1996-12-20
9.454545454545455,63.5,1019.375,16.208333333333332,0.7125,97.91666666666667,2.88,8.0,23.0,1996-12-21
5.782608695652174,66.26086956521739,540.695652173913,12.652173913043478,1.240909090909091,98.69565217391305,2.618181818181818,5.0,21.0,1996-12-22
7.4,70.45,494.4761904761905,12.95,1.4263157894736842,103.80952380952381,3.16,8.0,18.0,1996-12-23
6.086956521739131,61.30434782608695,1017.625,14.26086956521739,1.355,100.83333333333333,3.2304347826086954,8.0,22.0,1996-12-24
8.047619047619047,67.23809523809524,1021.0,15.523809523809524,1.14375,52.857142857142854,1.85,10.0,23.0,1996-12-25
11.45,75.8,516.9545454545455,16.25,1.8409090909090908,176.8181818181818,4.972727272727273,10.0,23.0,1996-12-26
9.095238095238095,71.38095238095238,1019.2380952380952,14.857142857142858,1.9368421052631577,213.8095238095238,9.27,9.0,21.0,1996-12-27
8.727272727272727,71.13636363636364,1018.5454545454545,14.454545454545455,2.4318181818181817,163.1818181818182,8.090909090909092,9.0,21.0,1996-12-28
8.272727272727273,67.04545454545455,1018.7727272727273,14.909090909090908,2.557894736842105,116.36363636363636,5.752631578947368,10.0,22.0,1996-12-29
8.045454545454545,67.4090909090909,1019.3913043478261,14.818181818181818,1.880952380952381,90.43478260869566,3.357142857142857,10.0,22.0,1996-12-30
10.0,76.77272727272727,541.1739130434783,14.590909090909092,1.8166666666666667,83.47826086956522,3.835714285714286,9.0,21.0,1996-12-31
10.590909090909092,81.86363636363636,540.3913043478261,14.090909090909092,0.97,150.0,5.038095238095238,9.0,21.0,1997-01-01
9.91304347826087,82.43478260869566,59.130434782608695,13.304347826086957,1.2526315789473685,123.04347826086956,5.9526315789473685,8.0,21.0,1997-01-02
9.31578947368421,71.94736842105263,1016.3684210526316,15.0,1.8666666666666667,102.63157894736842,3.031578947368421,9.0,21.0,1997-01-03
10.045454545454545,70.9090909090909,15.363636363636363,15.909090909090908,1.7375,73.63636363636364,7.41764705882353,11.0,21.0,1997-01-04
8.380952380952381,70.28571428571429,1017.952380952381,14.952380952380953,1.6411764705882352,84.28571428571429,3.0647058823529414,9.0,22.0,1997-01-05
10.25,82.0,1019.7142857142857,13.8,0.8875,122.38095238095238,4.1000000000000005,8.0,20.0,1997-01-06
6.041666666666667,68.91666666666667,561.625,12.583333333333334,1.691304347826087,120.83333333333333,5.179166666666666,7.0,20.0,1997-01-07
5.809523809523809,63.57142857142857,1454.7142857142858,13.238095238095237,1.9500000000000002,105.85714285714286,5.15,7.0,20.0,1997-01-08
7.083333333333333,71.70833333333333,1021.0833333333334,12.666666666666666,1.763157894736842,120.41666666666667,4.594736842105263,7.0,19.0,1997-01-09
6.954545454545454,70.22727272727273,1019.8181818181819,12.954545454545455,1.77,120.0,5.552380952380953,7.0,19.0,1997-01-10
6.590909090909091,68.22727272727273,518.9090909090909,12.863636363636363,1.2952380952380953,118.63636363636364,4.218181818181818,7.0,19.0,1997-01-11
7.476190476190476,74.14285714285714,-29.952380952380953,12.523809523809524,1.1578947368421053,127.14285714285714,4.2105263157894735,6.0,19.0,1997-01-12
6.277777777777778,73.94444444444444,438.3157894736842,11.38888888888889,1.3066666666666669,116.84210526315789,5.319999999999999,6.0,18.0,1997-01-13
6.045454545454546,73.5909090909091,558.3333333333334,11.5,0.975,43.75,1.4684210526315788,5.0,19.0,1997-01-14
6.521739130434782,72.1304347826087,1017.7826086956521,12.26086956521739,1.0736842105263158,84.78260869565217,2.6,6.0,20.0,1997-01-15
6.8,88.2,1019.6,8.8,0.55,244.0,10.0,6.0,14.0,1997-01-16
6.25,67.66666666666667,100.0,12.75,1.5,115.83333333333333,5.95,8.0,20.0,1997-01-17
2.95,46.5,1016.8,15.75,2.1631578947368424,98.0,5.195,7.0,22.0,1997-01-18
10.583333333333334,90.58333333333333,551.6666666666666,12.208333333333334,1.3916666666666666,84.16666666666667,17.825,10.0,15.0,1997-01-19
10.88888888888889,86.33333333333333,-211.11111111111111,13.333333333333334,1.2444444444444445,205.55555555555554,8.233333333333334,10.0,16.0,1997-01-20
9.541666666666666,91.33333333333333,979.0,11.083333333333334,0.8368421052631579,9.583333333333334,0.4043478260869566,6.0,16.0,1997-01-21
7.833333333333333,90.25,1018.0,9.583333333333334,1.4000000000000001,230.83333333333334,11.279166666666667,6.0,15.0,1997-01-22
7.782608695652174,82.3913043478261,1015.6086956521739,11.08695652173913,1.6842105263157894,192.17391304347825,12.963636363636363,6.0,16.0,1997-01-23
6.0,75.17391304347827,1014.5652173913044,10.91304347826087,1.4578947368421051,184.34782608695653,8.677272727272728,6.0,17.0,1997-01-24
5.818181818181818,68.54545454545455,514.9545454545455,12.363636363636363,1.575,175.9090909090909,10.01,5.0,19.0,1997-01-25
8.409090909090908,73.0,1016.7083333333334,13.590909090909092,1.7789473684210524,127.5,6.5473684210526315,6.0,19.0,1997-01-26
8.590909090909092,76.85714285714286,516.7272727272727,13.666666666666666,1.10625,106.81818181818181,4.427777777777778,7.0,20.0,1997-01-27
9.0,81.0,1016.9565217391304,12.652173913043478,1.49,208.69565217391303,8.626086956521739,6.0,19.0,1997-01-28
9.125,81.08333333333333,1015.125,12.75,1.4875,146.66666666666666,5.95,7.0,18.0,1997-01-29
9.923076923076923,69.46153846153847,279.93333333333334,16.153846153846153,1.7642857142857142,88.0,2.792857142857143,8.0,21.0,1997-01-30
9.894736842105264,83.47368421052632,1012.6315789473684,13.052631578947368,1.0777777777777777,145.26315789473685,8.106250000000001,8.0,19.0,1997-01-31
9.80952380952381,72.85714285714286,1011.3333333333334,15.238095238095237,1.1400000000000001,152.85714285714286,8.434999999999999,8.0,21.0,1997-02-01
11.833333333333334,85.41666666666667,549.625,14.458333333333334,1.8478260869565217,88.75,13.737499999999999,11.0,19.0,1997-02-02
12.714285714285714,89.52380952380952,1011.5714285714286,14.666666666666666,0.9,141.9047619047619,4.5,10.0,19.0,1997-02-03
10.636363636363637,89.5,1013.8181818181819,12.454545454545455,1.4058823529411764,185.9090909090909,8.995000000000001,7.0,18.0,1997-02-04
6.1,70.0,1014.55,12.3,2.3000000000000003,146.5,7.858823529411764,7.0,18.0,1997-02-05
5.65,65.1,1014.95,12.95,2.445,232.5,11.77,6.0,19.0,1997-02-06
5.133333333333334,63.4,-364.0625,13.066666666666666,2.2214285714285715,83.75,6.293333333333333,7.0,21.0,1997-02-07
7.565217391304348,57.869565217391305,528.7826086956521,17.130434782608695,2.640909090909091,105.21739130434783,9.186363636363636,9.0,25.0,1997-02-08
10.619047619047619,81.57142857142857,1009.4285714285714,14.047619047619047,1.69,115.23809523809524,6.575,9.0,20.0,1997-02-09
5.818181818181818,59.63636363636363,1013.304347826087,15.090909090909092,2.4142857142857146,106.08695652173913,6.533333333333333,9.0,21.0,1997-02-10
4.75,58.958333333333336,98.79166666666667,13.5,2.475,242.08333333333334,13.883333333333333,7.0,20.0,1997-02-11
4.7272727272727275,58.86363636363637,1016.695652173913,13.772727272727273,3.2652173913043474,263.04347826086956,19.491304347826087,7.0,21.0,1997-02-12
4.458333333333333,52.416666666666664,517.5416666666666,15.625,3.1695652173913045,210.83333333333334,11.8125,8.0,23.0,1997-02-13
9.130434782608695,61.391304347826086,489.1304347826087,17.434782608695652,2.1999999999999997,130.8695652173913,6.404545454545455,10.0,23.0,1997-02-14
9.045454545454545,60.27272727272727,1010.5909090909091,17.5,2.536363636363636,168.63636363636363,7.754545454545454,11.0,22.0,1997-02-15
4.3478260869565215,49.78260869565217,533.8695652173913,16.26086956521739,2.940909090909091,155.65217391304347,8.931818181818182,9.0,22.0,1997-02-16
3.590909090909091,48.04545454545455,1012.7272727272727,15.772727272727273,3.0,147.72727272727272,9.438095238095238,9.0,22.0,1997-02-17
6.0,51.34782608695652,1013.4782608695652,16.91304347826087,2.5100000000000002,51.73913043478261,4.73,10.0,23.0,1997-02-18
4.090909090909091,46.27272727272727,1016.7272727272727,16.772727272727273,2.290909090909091,108.18181818181819,4.140909090909091,10.0,23.0,1997-02-19
6.133333333333334,62.733333333333334,1018.0666666666667,14.0,2.0416666666666665,135.33333333333334,6.3066666666666675,9.0,21.0,1997-02-20
6.2631578947368425,55.21052631578947,437.57894736842104,16.05263157894737,2.3777777777777778,156.8421052631579,7.5166666666666675,10.0,23.0,1997-02-21
6.0,57.22222222222222,1016.2222222222222,15.38888888888889,1.688235294117647,101.66666666666667,4.476470588235294,10.0,24.0,1997-02-22
7.260869565217392,52.56521739130435,535.4347826086956,18.26086956521739,2.5727272727272728,180.43478260869566,10.604545454545454,11.0,25.0,1997-02-23
10.380952380952381,53.0,488.6666666666667,21.61904761904762,2.9761904761904763,117.14285714285714,11.195238095238095,13.0,29.0,1997-02-24
13.5,71.07142857142857,1013.2142857142857,19.142857142857142,1.907142857142857,83.57142857142857,19.164285714285715,16.0,25.0,1997-02-25
13.285714285714286,69.0,1014.5714285714286,19.571428571428573,2.3285714285714287,107.14285714285714,16.428571428571427,15.0,25.0,1997-02-26
6.75,50.0,1014.625,18.75,3.1714285714285713,205.0,11.9,11.0,25.0,1997-02-27
8.176470588235293,55.705882352941174,1015.2941176470588,18.470588235294116,2.76875,165.2941176470588,10.99375,11.0,26.0,1997-02-28
11.941176470588236,48.05882352941177,-211.55555555555554,24.764705882352942,3.388888888888889,145.55555555555554,8.238888888888889,17.0,32.0,1997-03-01
8.590909090909092,52.18181818181818,1015.7727272727273,20.0,3.9142857142857146,253.63636363636363,13.504761904761907,11.0,28.0,1997-03-02
7.0476190476190474,60.0,1017.7142857142857,15.904761904761905,2.6809523809523808,228.57142857142858,10.052380952380952,9.0,23.0,1997-03-03
7.6521739130434785,56.95652173913044,1016.0869565217391,17.347826086956523,2.6954545454545453,146.95652173913044,7.581818181818182,10.0,24.0,1997-03-04
8.5,53.583333333333336,1016.125,19.166666666666668,2.4952380952380953,129.58333333333334,4.861904761904762,11.0,26.0,1997-03-05
11.416666666666666,56.5,1016.7916666666666,21.666666666666668,2.657142857142857,99.16666666666667,4.590476190476191,15.0,29.0,1997-03-06
13.434782608695652,61.04347826086956,1015.9130434782609,21.782608695652176,1.6466666666666667,73.47826086956522,4.05625,16.0,27.0,1997-03-07
13.173913043478262,59.65217391304348,556.5,22.391304347826086,2.5565217391304347,122.91666666666667,6.769565217391304,16.0,29.0,1997-03-08
16.0,73.0,56.47826086956522,21.82608695652174,2.3391304347826085,242.17391304347825,10.960869565217392,15.0,28.0,1997-03-09
14.391304347826088,68.69565217391305,555.5416666666666,21.217391304347824,2.6043478260869564,159.16666666666666,7.795833333333333,15.0,28.0,1997-03-10
14.083333333333334,61.666666666666664,1014.1666666666666,23.125,2.6652173913043478,158.33333333333334,5.0826086956521745,16.0,30.0,1997-03-11
12.565217391304348,55.82608695652174,1012.1304347826087,23.26086956521739,2.8181818181818183,197.82608695652175,8.763636363636364,15.0,29.0,1997-03-12
14.380952380952381,69.28571428571429,487.0952380952381,20.714285714285715,2.9631578947368418,38.57142857142857,4.094736842105263,17.0,25.0,1997-03-13
15.090909090909092,71.95454545454545,1010.8181818181819,20.863636363636363,2.62,97.72727272727273,5.5600000000000005,17.0,26.0,1997-03-14
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-15
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-16
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-17
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-18
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-19
14.941176470588236,64.58823529411765,-211.77777777777777,22.529411764705884,2.323076923076923,84.22222222222223,11.12857142857143,18.0,27.0,1997-03-20
11.733333333333333,54.733333333333334,1007.9333333333333,22.0,4.445454545454545,164.66666666666666,10.100000000000001,16.0,26.0,1997-03-21
13.285714285714286,70.76190476190476,1011.8636363636364,19.238095238095237,3.019047619047619,173.1818181818182,10.35909090909091,14.0,25.0,1997-03-22
12.105263157894736,66.6842105263158,432.8421052631579,19.526315789473685,3.236842105263158,217.3684210526316,11.894736842105264,13.0,25.0,1997-03-23
10.227272727272727,58.68181818181818,1013.1818181818181,19.954545454545453,3.3863636363636362,215.45454545454547,9.518181818181818,13.0,27.0,1997-03-24
10.625,54.541666666666664,1012.625,21.333333333333332,3.6636363636363636,206.66666666666666,12.969565217391304,14.0,28.0,1997-03-25
11.409090909090908,52.54545454545455,1013.3181818181819,22.454545454545453,3.88,169.0909090909091,6.675,15.0,29.0,1997-03-26
11.0,47.44444444444444,1013.1111111111111,25.0,3.6222222222222222,162.22222222222223,7.222222222222222,16.0,31.0,1997-03-27
15.5,63.166666666666664,1011.8333333333334,23.555555555555557,3.3777777777777778,172.77777777777777,13.583333333333334,18.0,28.0,1997-03-28
16.041666666666668,81.79166666666667,1011.0416666666666,19.625,3.8833333333333337,152.5,11.022222222222222,16.0,24.0,1997-03-29
14.894736842105264,68.57894736842105,431.7368421052632,21.526315789473685,3.4529411764705884,133.1578947368421,7.635294117647059,16.0,27.0,1997-03-30
16.176470588235293,67.47058823529412,1010.8888888888889,22.823529411764707,3.3588235294117648,52.22222222222222,4.582352941176471,18.0,27.0,1997-03-31
15.857142857142858,63.19047619047619,1008.7142857142857,23.714285714285715,3.761904761904762,90.0,14.904761904761905,19.0,28.0,1997-04-01
15.91304347826087,73.04347826086956,1008.2173913043479,21.82608695652174,3.5869565217391304,75.21739130434783,10.873913043478261,16.0,29.0,1997-04-02
16.681818181818183,90.9090909090909,9.954545454545455,18.363636363636363,3.4523809523809526,78.18181818181819,6.909090909090909,15.0,24.0,1997-04-03
13.863636363636363,70.54545454545455,-488.1818181818182,19.863636363636363,4.361111111111111,109.54545454545455,12.661111111111111,15.0,26.0,1997-04-04
14.38888888888889,67.61111111111111,1013.5555555555555,21.11111111111111,4.722222222222222,172.77777777777777,9.572222222222223,15.0,26.0,1997-04-05
14.142857142857142,65.04761904761905,1012.5714285714286,21.904761904761905,3.6,250.95238095238096,10.93,15.0,27.0,1997-04-06
15.916666666666666,66.6086956521739,550.1666666666666,23.08695652173913,3.3904761904761904,166.66666666666666,11.823809523809524,16.0,29.0,1997-04-07
17.045454545454547,58.72727272727273,507.27272727272725,26.636363636363637,4.628571428571429,134.0909090909091,11.466666666666667,19.0,33.0,1997-04-08
18.714285714285715,77.95238095238095,485.42857142857144,23.238095238095237,3.5095238095238095,68.57142857142857,8.657142857142858,10.0,29.0,1997-04-09
16.76923076923077,59.30769230769231,1010.3846153846154,26.384615384615383,3.591666666666667,143.84615384615384,5.7250000000000005,19.0,31.0,1997-04-10
17.5,59.625,551.3333333333334,27.0,3.4416666666666664,113.33333333333333,5.645833333333333,19.0,33.0,1997-04-11
16.17391304347826,51.30434782608695,530.0434782608696,28.47826086956522,3.54,93.47826086956522,5.28,21.0,35.0,1997-04-12
15.608695652173912,47.869565217391305,1006.7826086956521,28.26086956521739,4.034782608695652,97.3913043478261,7.743478260869565,23.0,34.0,1997-04-13
8.761904761904763,32.61904761904762,1006.7727272727273,28.095238095238095,4.410526315789474,104.54545454545455,11.684999999999999,23.0,35.0,1997-04-14
11.583333333333334,39.541666666666664,1007.4583333333334,27.583333333333332,3.0,142.5,9.804166666666667,21.0,34.0,1997-04-15
8.333333333333334,37.416666666666664,1010.1666666666666,25.708333333333332,4.577272727272727,182.91666666666666,11.043478260869565,18.0,31.0,1997-04-16
8.181818181818182,38.09090909090909,1011.5909090909091,24.318181818181817,4.572727272727272,205.0,10.847619047619048,16.0,30.0,1997-04-17
8.608695652173912,37.52173913043478,533.4347826086956,25.52173913043478,3.4631578947368418,171.30434782608697,8.105263157894736,17.0,32.0,1997-04-18
9.434782608695652,36.95652173913044,533.0434782608696,26.652173913043477,3.7952380952380955,156.52173913043478,8.922727272727274,18.0,33.0,1997-04-19
12.041666666666666,39.208333333333336,1010.5833333333334,28.416666666666668,4.408333333333333,194.16666666666666,9.029166666666667,20.0,34.0,1997-04-20
11.590909090909092,35.59090909090909,508.6363636363636,29.5,4.459090909090909,167.27272727272728,7.927272727272728,22.0,35.0,1997-04-21
11.26086956521739,35.56521739130435,52.52173913043478,28.956521739130434,3.2529411764705882,146.95652173913044,9.614285714285714,22.0,35.0,1997-04-22
11.454545454545455,34.0,1422.3181818181818,30.09090909090909,3.164285714285714,232.72727272727272,13.22857142857143,22.0,36.0,1997-04-23
12.521739130434783,33.47826086956522,1008.1739130434783,31.130434782608695,4.240909090909091,229.56521739130434,13.373913043478263,23.0,38.0,1997-04-24
9.833333333333334,29.666666666666668,1005.8333333333334,29.944444444444443,3.1222222222222222,115.55555555555556,4.633333333333333,25.0,37.0,1997-04-25
16.65,45.4,1006.45,30.65,3.1100000000000003,70.5,10.655,25.0,37.0,1997-04-26
19.0,56.91304347826087,1008.8695652173913,28.695652173913043,3.1956521739130435,108.69565217391305,12.091304347826087,24.0,35.0,1997-04-27
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-04-28
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-04-29
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-04-30
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-05-01
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-05-02
13.833333333333334,35.55555555555556,1009.0555555555555,31.61111111111111,4.138888888888889,161.66666666666666,11.533333333333333,24.0,36.0,1997-05-03
20.8,88.13333333333334,1005.2666666666667,23.466666666666665,2.5266666666666664,158.66666666666666,7.666666666666667,21.0,32.0,1997-05-04
20.347826086956523,81.1304347826087,527.9565217391304,24.130434782608695,2.8260869565217392,220.8695652173913,11.126086956521739,21.0,29.0,1997-05-05
18.82608695652174,65.21739130434783,49.608695652173914,26.434782608695652,3.963636363636364,164.34782608695653,8.856521739130434,20.0,32.0,1997-05-06
19.3,62.55,1004.75,28.15,3.588235294117647,68.0,6.7705882352941185,22.0,35.0,1997-05-07
19.4375,67.6875,1008.75,26.4375,3.75,66.875,11.12142857142857,21.0,33.0,1997-05-08
12.470588235294118,39.294117647058826,1008.3529411764706,28.823529411764707,4.970588235294118,174.11764705882354,10.36470588235294,22.0,34.0,1997-05-09
7.470588235294118,28.176470588235293,1006.0,28.88235294117647,4.290909090909091,189.41176470588235,14.925,21.0,35.0,1997-05-10
7.823529411764706,26.235294117647058,393.6111111111111,30.235294117647058,3.35,108.33333333333333,6.864705882352942,24.0,37.0,1997-05-11
11.55,31.0,1005.0,31.2,4.8999999999999995,44.5,7.429411764705883,25.0,36.0,1997-05-12
11.380952380952381,31.047619047619047,1005.6190476190476,30.952380952380953,3.9473684210526314,38.095238095238095,9.373684210526315,25.0,36.0,1997-05-13
9.772727272727273,28.727272727272727,1007.8181818181819,31.045454545454547,4.194444444444445,108.18181818181819,7.322222222222223,25.0,37.0,1997-05-14
8.0,27.3,1007.9,30.25,3.6700000000000004,232.0,10.84,23.0,36.0,1997-05-15
9.944444444444445,32.55555555555556,1005.2222222222222,29.166666666666668,3.98125,141.11111111111111,10.30625,23.0,36.0,1997-05-16
8.045454545454545,27.40909090909091,1003.8181818181819,30.5,3.110526315789474,114.0909090909091,81.86,22.0,38.0,1997-05-17
7.818181818181818,23.09090909090909,501.8636363636364,32.95454545454545,3.789473684210526,110.45454545454545,7.409999999999999,24.0,40.0,1997-05-18
7.523809523809524,25.571428571428573,-47.04761904761905,30.904761904761905,3.0619047619047617,229.04761904761904,13.328571428571427,23.0,38.0,1997-05-19
9.095238095238095,24.142857142857142,476.95238095238096,33.0,4.026315789473684,151.9047619047619,9.809999999999999,24.0,39.0,1997-05-20
11.73913043478261,28.347826086956523,1002.3913043478261,33.43478260869565,4.543478260869565,256.5217391304348,17.143478260869564,26.0,40.0,1997-05-21
13.863636363636363,35.40909090909091,1004.6363636363636,31.772727272727273,4.726315789473684,214.54545454545453,19.878947368421052,26.0,39.0,1997-05-22
14.227272727272727,35.04545454545455,1003.8636363636364,32.27272727272727,4.431818181818182,245.9090909090909,14.486363636363636,25.0,38.0,1997-05-23
14.952380952380953,36.476190476190474,1003.4285714285714,32.285714285714285,3.735294117647059,120.95238095238095,8.941176470588236,26.0,39.0,1997-05-24
